source_strategy,source_category_id,source_category_name,source_category_path,source_asin,source_parent_asin,product_name,category,marketplace,target_price,cost,shipping,fba_fee,referral_fee_rate,est_monthly_sales,avg_review_count,avg_rating,top10_review_share,keyword_search_volume,keyword_cpc,seasonality_score,differentiation_score,compliance_risk,fragile_risk,oversize_risk,market_data_completeness,profit_data_confidence,evidence_confidence,evidence_grade,data_source_summary,profit_estimate_status,notes
category:Storage,3397571,Storage,Sports & Outdoors > Sports > Boating & Sailing > Boating > Boat Cabin Products > Storage,B0GJ8HW2VB,,"QualyQualy Boat Rail Cup Holder 2 Pack, No-Drill Clamp-On Marine Cup Holders 360° Adjustable for Pontoon Boat, Bimini Top, Grab Bar, PWC, Jet Ski, Fits Round & Square Rails 15-40mm, Boat Gifts for Men",Sports & Outdoors > Sports > Boating & Sailing > Boating > Boat Cabin Products > Storage,US,18.99,5.32,1.52,5.77,0.15,1342.0,53.0,4.4,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0GJ8HW2VB; brand QualyQualy
category:Cleaning Tools,3398891,Cleaning Tools,Sports & Outdoors > Sports > Boating & Sailing > Boating > Maintenance Supplies > Cleaning Tools,B07KCM8JLJ,,"Medium Boat Deck Brush, Heavy-Duty Marine Brush Head, 8“ Bristle",Sports & Outdoors > Sports > Boating & Sailing > Boating > Maintenance Supplies > Cleaning Tools,US,29.99,8.4,2.4,5.94,0.15,404.0,533.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B07KCM8JLJ; brand Better Boat
category:Tools,3398991,Tools,Sports & Outdoors > Sports > Boating & Sailing > Boating > Maintenance Supplies > Tools,B0DZ1S48T8,,"Snap Tool for Boat Covers, Snap Removal Tool with Non-Slip Silicone Grip, Ideal Boat Tool and Marine Snap Tool",Sports & Outdoors > Sports > Boating & Sailing > Boating > Maintenance Supplies > Tools,US,12.99,3.64,1.04,4.19,0.15,410.0,88.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DZ1S48T8; brand Cnosky
category:Spoke Tools,10208099011,Spoke Tools,Sports & Outdoors > Sports > Cycling > Wheels & Accessories > Spokes & Parts > Spoke Tools,B07YQQQC8L,,"NINEFOX Bicycle Spoke Tension Meter Tensiometer Wheel Repair Tool | With specification caliper for truing checks, new builds, routine service, and uneven load detection",Sports & Outdoors > Sports > Cycling > Wheels & Accessories > Spokes & Parts > Spoke Tools,US,19.84,5.56,1.59,4.46,0.15,276.0,587.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B07YQQQC8L; brand NINEFOX
category:Ball Storage,12118748011,Ball Storage,Sports & Outdoors > Sports > Team Sports > Basketball > Accessories > Ball Storage,B0D48ZWWC1,,"Wall Mount Basketball Holder, Ball Storage Holders Display Rack for Autograph Basketball, Football, Soccer, Volleyball Collection, Sports Accessories Organizer for Player Fans",Sports & Outdoors > Sports > Team Sports > Basketball > Accessories > Ball Storage,US,25.99,7.28,2.08,6.34,0.15,519.0,229.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0D48ZWWC1; brand AIDILI
category:Toilet Assistance Cushions,8624797011,Toilet Assistance Cushions,Tools & Home Improvement > Kitchen & Bath Fixtures > Bathroom Fixtures > Bathroom Safety & Accessibility > Toilets & Toilet Aids > Toilet Assistance Cushions,B0CTCL4TWP,,"Bedside Soft Commode seat Cushion, Thick Pad PU Cover with Fixing Straps for Commode Chair, Washable Toilet Seat Cushion Warmer for Elderly Adults",Tools & Home Improvement > Kitchen & Bath Fixtures > Bathroom Fixtures > Bathroom Safety & Accessibility > Toilets & Toilet Aids > Toilet Assistance Cushions,US,27.99,7.84,2.24,7.93,0.15,297.0,60.0,4.3,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CTCL4TWP; brand ZXMOBY
category:Toilet Assistance Steps,8624798011,Toilet Assistance Steps,Tools & Home Improvement > Kitchen & Bath Fixtures > Bathroom Fixtures > Bathroom Safety & Accessibility > Toilets & Toilet Aids > Toilet Assistance Steps,B0CRKWY2X7,,"Squatting Toilet Stool, Poop Stool Squat Adult, 7“ Potty Stool for Bathroom | Recximi Non-Slip Pooping Stool, Portable Toilet Step Stool for Adults, 7 Inch Height Foot Rest for Bathroom, Gray",Tools & Home Improvement > Kitchen & Bath Fixtures > Bathroom Fixtures > Bathroom Safety & Accessibility > Toilets & Toilet Aids > Toilet Assistance Steps,US,14.98,4.19,1.2,7.92,0.15,3366.0,2224.0,4.4,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CRKWY2X7; brand Recximi
category:Toilet Safety Frames & Rails,3775391,Toilet Safety Frames & Rails,Tools & Home Improvement > Kitchen & Bath Fixtures > Bathroom Fixtures > Bathroom Safety & Accessibility > Toilets & Toilet Aids > Toilet Safety Frames & Rails,B0DSBMZMX1,,"HOMLAND Toilet Safety Rails for Seniors, Adjustable Height & Width, 350 Lbs | Padded Armrests, Foldable Aluminum Toilet Safety Frame, Handicap Toilet Handles for Elderly and Disabled, Fit Any Toilets",Tools & Home Improvement > Kitchen & Bath Fixtures > Bathroom Fixtures > Bathroom Safety & Accessibility > Toilets & Toilet Aids > Toilet Safety Frames & Rails,US,39.99,11.2,3.2,8.29,0.15,2175.0,863.0,4.4,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DSBMZMX1; brand HOMLAND
category:Tool Holsters,553582,Tool Holsters,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Holsters,B0D8YB5RHR,,"Topstache Leather Multitool Sheath with Belt Clip - Multi Tool Holster for Belt - EDC Belt Organizer Fits Multitool, Flashlight, Pen - Leather EDC Pouch, DarkBrown",Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Holsters,US,22.99,6.44,1.84,3.93,0.15,449.0,365.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0D8YB5RHR; brand topstache
category:Tool Pouches,322568011,Tool Pouches,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Pouches,B0G24G9R88,,"MAXPEDITION Platy Pocket Organizer, Durable EDC Tool Pouch for Men, Neck Wallet with Paracord Lanyard, Holds Flashlight, Multitool, Pen, Notebook",Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Pouches,US,23.99,6.72,1.92,3.94,0.15,769.0,404.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0G24G9R88; brand Maxpedition
category:Tool Trays,15709201,Tool Trays,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,B0BFHRVW9W,,"AMM 9PCS Socket organizer, 1/4' 3/8' 1/2' Drive Heavy duty socket holder",Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Trays,US,16.86,4.72,1.35,6.3,0.15,2301.0,2081.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0BFHRVW9W; brand AMM
category:Mop Handles,14253971,Mop Handles,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Accessories > Mop Handles,B0GMQQMVY6,,"Mop Handle Compatible with Swiffer, Detachable Pink Extra Long Mop Handle for Swiffer",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Accessories > Mop Handles,US,12.99,3.64,1.04,4.89,0.15,691.0,99.0,4.2,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0GMQQMVY6; brand LANGRUI
category:Refill Sponges,695492011,Refill Sponges,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Accessories > Refill Sponges,B01B7QLF1S,,OXO Good Grips Butterfly Mop Refill - Red - 1 Pack,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Accessories > Refill Sponges,US,13.99,3.92,1.12,4.47,0.15,438.0,795.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B01B7QLF1S; brand OXO
category:Replacement Heads,695491011,Replacement Heads,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Accessories > Replacement Heads,B0G43QY7V8,,"Mop Head Replacement for O Cedar, Spin Mop Replacement Head for Ocedar Easywring 1 Tank System, Mop Heads Includeds 4 Mop Replacement Heads , 1 Spin Scrub Brush & 1 Base",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Accessories > Replacement Heads,US,14.59,4.09,1.17,5.77,0.15,1533.0,227.0,4.4,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0G43QY7V8; brand Uoiispet
category:Replacement Mop Pads,23537025011,Replacement Mop Pads,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Accessories > Replacement Mop Pads,B0DBD52BNT,,"24 Pack Power Mop Refills Pads for Swiffer Power Mop,Wet and Dry Use | Swifter Wet Pads Refill for Swiffer,Thickened Mopping Pads Replacement,All Purpose Multi-Surface Wet or Dry Cleaning",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Accessories > Replacement Mop Pads,US,19.99,5.6,1.6,6.22,0.15,3659.0,1071.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DBD52BNT; brand DOCXCDO
category:Dust Mops,23537023011,Dust Mops,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Wet & Dry Mops > Dust Mops,B0CK552X5T,,"Rubbermaid Reveal Spray Mop Floor Cleaning Kit, 3 Reusable Microfiber Wet Pads, 1 Refillable Bottle, Cordless, Multi-Surface Mopping for All Home/Bathroom/Office Floors",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Wet & Dry Mops > Dust Mops,US,40.35,11.3,3.23,8.51,0.15,2586.0,2440.0,4.3,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CK552X5T; brand Rubbermaid
category:Sponge Mops,23537024011,Sponge Mops,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Wet & Dry Mops > Sponge Mops,B0012H14LE,,Mr. Clean Magic Eraser Squeeze Mop,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Wet & Dry Mops > Sponge Mops,US,31.7,8.88,2.54,5.71,0.15,237.0,1080.0,4.1,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,65,20,53.8,C,"observed:price,sales,reviews,rating; estimated:fba_fee,search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0012H14LE; brand Mr. Clean
category:String Mops,23537022011,String Mops,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Wet & Dry Mops > String Mops,B0DHVDDTBD,,Silkyhose Self-Wringing Twist Cotton Mop with 2 Reusable Heads,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Wet & Dry Mops > String Mops,US,19.99,5.6,1.6,6.77,0.15,215.0,249.0,3.9,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DHVDDTBD; brand Silkyhose
category:Angle Brooms,14253831,Angle Brooms,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Brooms > Angle Brooms,B075T3DD13,,Xifando Three-Section Telescopic Aluminum Alloy Rod Long-Handled Broom,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Brooms > Angle Brooms,US,19.99,5.6,1.6,7.82,0.15,770.0,1277.0,4.3,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B075T3DD13; brand Xifando
category:Hand Brooms,14253841,Hand Brooms,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Brooms > Hand Brooms,B0DZ5DQP98,,"JOYMOOP White Broom and Dustpan Set, Upright Angle Design with Built-in Comb Teeth for Kitchen, Office, Pet Hair, Hard Floors",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Brooms > Hand Brooms,US,24.99,7.0,2.0,8.21,0.15,1040.0,495.0,4.1,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DZ5DQP98; brand JOYMOOP
category:Push Brooms,14253851,Push Brooms,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Brooms > Push Brooms,B0FSCFBJ56,,2 in 1 Stainless Steel Wire Brush Heavy Duty Floor Deck Scrub,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Brooms > Push Brooms,US,19.98,5.59,1.6,6.59,0.15,284.0,114.0,4.3,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0FSCFBJ56; brand JIURAIN
category:Dustpans,21588789011,Dustpans,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Parts & Accessories > Dustpans,B09GYF3MG7,,"Small Broom and Dustpan Set, Household Mini Broom and Dustpan Set, Mini Broom and Cleaning Set Suitable for Various Small Areas (White)",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Parts & Accessories > Dustpans,US,13.88,3.89,1.11,7.93,0.15,1254.0,926.0,4.0,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B09GYF3MG7; brand WDDBHSKN
category:Kitchen Brushes,203313515011,Kitchen Brushes,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Brushes > Kitchen Brushes,B0CGV35QD5,,"RIMAY Soap Dispensing Dish Brush Set with 2 Brush Refills and Holder | Dish Scrubber with Handle, Kitchen Dishwashing Brush Dish Wand for Dishes, Pans, Pots And Sink, Black",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Brushes > Kitchen Brushes,US,12.99,3.64,1.04,4.47,0.15,1687.0,812.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CGV35QD5; brand RIMAY
category:Toilet Brushes & Holders,85975011,Toilet Brushes & Holders,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Brushes > Toilet Brushes & Holders,B0FPVS8NGD,,"Disposable Toilet Bowl Brush with 36 Count Refills, Toilet Cleaning Stick,Toilet Bowl Cleaner Holder and Set, Toilet Cleaning System Starter Kit",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Brushes > Toilet Brushes & Holders,US,24.99,7.0,2.0,6.78,0.15,2068.0,161.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0FPVS8NGD; brand MNWHUC
category:Feather Dusters,2245498011,Feather Dusters,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Dusting > Feather Dusters,B0DZ22TD18,,12 PCS Microfiber Reusable Duster Refills for Swiffer Duster,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Dusting > Feather Dusters,US,17.09,4.79,1.37,5.36,0.15,1570.0,283.0,4.4,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DZ22TD18; brand Nicemiya
category:Buckets,2245509011,Buckets,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Buckets,B0BZW4RCP7,,"Roshtia 6 Pcs 3 Quart Sanitizing Cleaning Bucket Square, Red | Sanitation Bucket Samll Sanitizer Pails for Restaurant Commercial Kitchen Cleaning, Detergent Storage for Office School",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Buckets,US,35.99,10.08,2.88,7.66,0.15,647.0,167.0,4.4,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0BZW4RCP7; brand Roshtia
category:Tool Sets,1243386011,Tool Sets,"Home & Kitchen > Heating, Cooling & Air Quality > Parts & Accessories > Stove & Fireplace Accessories > Fireplace Tools > Tool Sets",B09ZQDBH4S,,"INNO STAGE Mini Metal Ash Bucket with Lid, Shovel and Broom, 1.5 Gallon | Ash Can for Fireplaces, Wood Stoves, and Fire Pits","Home & Kitchen > Heating, Cooling & Air Quality > Parts & Accessories > Stove & Fireplace Accessories > Fireplace Tools > Tool Sets",US,25.25,7.07,2.02,8.4,0.15,342.0,1624.0,4.4,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B09ZQDBH4S; brand INNO STAGE
category:Bread Proofing Baskets,16188240011,Bread Proofing Baskets,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Baking Tools & Accessories > Baking & Pastry Utensils > Bread Proofing Baskets,B0FQV6G5JB,,"Umite Chef Sourdough Starter Kit, Banneton Bread Proofing Baskets Set | Complete Sourdough Bread Baking Supplies, 9“ Round and 10“ Oval Rattan Banneton & 24 oz Starter Jar, Gifts for Home Bakers",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Baking Tools & Accessories > Baking & Pastry Utensils > Bread Proofing Baskets,US,29.99,8.4,2.4,8.41,0.15,2267.0,565.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0FQV6G5JB; brand Umite Chef
category:Pastry Brushes,678525011,Pastry Brushes,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Baking Tools & Accessories > Baking & Pastry Utensils > Pastry Brushes,B0G1C7ZFS1,,"Le Creuset Silicone Signature Basting Brush, Cerise",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Baking Tools & Accessories > Baking & Pastry Utensils > Pastry Brushes,US,18.95,5.31,1.52,3.5,0.15,397.0,12.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,65,20,53.8,C,"observed:price,sales,reviews,rating; estimated:fba_fee,search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0G1C7ZFS1; brand Le Creuset
category:Bottle Openers,3109475011,Bottle Openers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Bottle Openers,B0B2NZTQGQ,,"Kitchen Mama Epic One Multifunction Opener, Red | Magnetic Bottle Opener, Beer Soda Opener, Effortless Jar Lid Opener, For Seniors and Elderly with Weak Hands and Arthritis",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Bottle Openers,US,19.99,5.6,1.6,3.93,0.15,472.0,1868.0,3.9,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0B2NZTQGQ; brand Kitchen Mama
category:Screwpull Levers,13825981,Screwpull Levers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Screwpull Levers,B0CNBPWC4V,,"Rabbit Vertical Corkscrew Wine Opener with One-Pull Design, Foil Cutter Included, Easy to Use Manual Lever, Durable Stainless Steel Spiral, Merlot",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Screwpull Levers,US,19.99,5.6,1.6,3.6,0.15,593.0,598.0,4.0,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,50,20,42.5,C,"observed:sales,reviews,rating; estimated:price,fba_fee,search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CNBPWC4V; brand Rabbit
category:Waiter Corkscrews,13826001,Waiter Corkscrews,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Waiter Corkscrews,B09VG81642,,"RECUTMS 12 Pack Wine Opener,Waiter Corkscrew Wine Key for Servers（Black） | Heavy Duty Stainless Steel Fold Beer or Bottle Opener Serrated Foil Cutter,Perfect for Bars,Restaurants,Family,Company Party",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Waiter Corkscrews,US,19.99,5.6,1.6,5.72,0.15,593.0,659.0,4.1,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B09VG81642; brand RECUTMS
category:Wine Stoppers,678499011,Wine Stoppers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Wine Stoppers & Pourers > Wine Stoppers,B07HYPPXC2,,"I-MART Pack of 6 Stainless Steel Champagne Stoppers, Prosecco, Sparkling Wine Bottle Stopper, Cork",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Wine Stoppers & Pourers > Wine Stoppers,US,12.99,3.64,1.04,4.45,0.15,668.0,1249.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B07HYPPXC2; brand I-MART
category:Electric Fondue Pots,17384862011,Electric Fondue Pots,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Cheese Tools > Fondue > Electric Fondue Pots,B08GG9J4LV,,chocolate-fountains,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Cheese Tools > Fondue > Electric Fondue Pots,US,23.54,6.59,1.88,12.81,0.15,572.0,946.0,4.4,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B08GG9J4LV; brand Nostalgia
category:Pots & Sets,17384864011,Pots & Sets,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Cheese Tools > Fondue > Pots & Sets,B0G39H63BH,,"Honeydak Chocolate Fondue Mug with Fork ＆ Candle, 2 Set, Red, White",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Cheese Tools > Fondue > Pots & Sets,US,26.99,7.56,2.16,6.2,0.15,245.0,114.0,4.4,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0G39H63BH; brand Honeydak
category:Corers,678502011,Corers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Corers & Pitters > Corers,B0DJQZXFFM,,"Apple Peeler Corer, 5 In 1 Apple Peeler Slicer Corer with Stainless Steel Blades and Powerful Suction Base for Apples and Potatoes(Ruby)",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Corers & Pitters > Corers,US,26.99,7.56,2.16,6.38,0.15,569.0,96.0,4.5,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DJQZXFFM; brand tatida
category:Pitters,678503011,Pitters,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Corers & Pitters > Pitters,B09RQ3ZZLN,,"OXO Good Grips Peach Pitter | Sharp Stainless Steel Blades Cleanly Remove Pits, Ideal for Peaches & Nectarines, Non-Slip Grip",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Corers & Pitters > Pitters,US,12.95,3.63,1.04,4.48,0.15,403.0,490.0,4.6,0.55,10000,1.0,20.0,50,25.0,20.0,20.0,75,35,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B09RQ3ZZLN; brand OXO
