source_strategy,source_category_id,source_category_name,source_category_path,source_asin,source_parent_asin,product_name,category,marketplace,target_price,cost,shipping,fba_fee,referral_fee_rate,est_monthly_sales,avg_review_count,avg_rating,top10_review_share,keyword_search_volume,keyword_cpc,seasonality_score,differentiation_score,compliance_risk,fragile_risk,oversize_risk,market_data_completeness,profit_data_confidence,evidence_confidence,evidence_grade,data_source_summary,profit_estimate_status,notes,listing_url,opportunity_score,recommendation,gross_profit_per_unit,gross_margin,monthly_gross_profit,demand_score,competition_score,profitability_score,risk_score,risk_control_score,key_flags,brand_moat_reason,hard_stop_reason,archive_key,archive_first_seen,archive_last_seen,archive_seen_count,archive_best_score,archive_latest_score,archive_best_recommendation,archive_latest_recommendation,archive_status,archive_last_run_id,research_status,archive_notes
category:Toilet Safety Frames & Rails,3775391,Toilet Safety Frames & Rails,Tools & Home Improvement > Kitchen & Bath Fixtures > Bathroom Fixtures > Bathroom Safety & Accessibility > Toilets & Toilet Aids > Toilet Safety Frames & Rails,B0DSBMZMX1,,"HOMLAND Toilet Safety Rails for Seniors, Adjustable Height & Width, 350 Lbs | Padded Armrests, Foldable Aluminum Toilet Safety Frame, Handicap Toilet Handles for Elderly and Disabled, Fit Any Toilets",Tools & Home Improvement > Kitchen & Bath Fixtures > Bathroom Fixtures > Bathroom Safety & Accessibility > Toilets & Toilet Aids > Toilet Safety Frames & Rails,US,39.99,11.2,3.2,8.29,0.15,2175.0,863.0,4.4,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DSBMZMX1; brand HOMLAND,https://www.amazon.com/dp/B0DSBMZMX1,45.0,Reject,11.3,0.2826,24580.76,87.3,18.3,37.0,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Tool Pouches,322568011,Tool Pouches,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Pouches,B0G24G9R88,,"MAXPEDITION Platy Pocket Organizer, Durable EDC Tool Pouch for Men, Neck Wallet with Paracord Lanyard, Holds Flashlight, Multitool, Pen, Notebook",Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Pouches,US,23.99,6.72,1.92,3.94,0.15,769.0,404.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0G24G9R88; brand Maxpedition,https://www.amazon.com/dp/B0G24G9R88,45.0,Reject,7.81,0.3256,6007.04,87.3,24.3,30.0,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:String Mops,23537022011,String Mops,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Wet & Dry Mops > String Mops,B0GT84XZ7T,,Aegishome Self Wringing Twist Mop for Floor Cleaning,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Wet & Dry Mops > String Mops,US,19.99,5.6,1.6,5.95,0.15,270.0,45.0,4.2,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0GT84XZ7T; brand AegisHome,https://www.amazon.com/dp/B0GT84XZ7T,45.0,Reject,3.84,0.1922,1037.2,49.0,63.3,0.1,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Hand Brooms,14253841,Hand Brooms,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Brooms > Hand Brooms,B0FGXPBVVC,,"Indoor Broom Soft Bristle Brooms - Brooms for Sweeping Indoor Pet Hair, House Broom for Cleaning Hardwood, Tile, and Decking Surfaces Across.（Green）",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Brooms > Hand Brooms,US,13.38,3.75,1.07,5.75,0.15,631.0,250.0,4.4,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0FGXPBVVC; brand Zthluyc,https://www.amazon.com/dp/B0FGXPBVVC,45.0,Reject,0.8,0.06,506.69,87.3,40.8,0.0,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Push Brooms,14253851,Push Brooms,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Brooms > Push Brooms,B0FQ4RFQ71,,"3 in 1 Floor Scrub Brush,Floor Scrubber with Squeegee and Tweezer, Push Broom with Long Handle,Heavy-Duty Stiff 90° Bristle Broom for Patio,Shower, Garage,Deck,Tile, Concrete & Wood Surface",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Sweeping > Brooms > Push Brooms,US,19.99,5.6,1.6,6.38,0.15,1603.0,247.0,4.3,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0FQ4RFQ71; brand Bestbuy8,https://www.amazon.com/dp/B0FQ4RFQ71,45.0,Reject,3.41,0.1707,5468.63,87.3,40.8,12.8,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Mops & Bucket Sets,23537016011,Mops & Bucket Sets,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Mops & Bucket Sets,B0D1DPJ552,,"Mind Reader Mop and Bucket Set with Wringer, Mop Included, 5.5 Gallon Cleaning System with Wheels, Upward Press Wringer, Small Mop Compatible",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Mops & Bucket Sets,US,59.49,16.66,4.76,17.5,0.15,2774.0,602.0,3.7,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0D1DPJ552; brand Mind Reader,https://www.amazon.com/dp/B0D1DPJ552,45.0,Reject,11.65,0.1958,32307.39,87.3,30.3,33.3,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Edible Printer Paper & Frosting Sheets,8147491011,Edible Printer Paper & Frosting Sheets,Home & Kitchen > Kitchen & Dining > Bakeware > Decorating Tools > Edible Printer Ink & Paper > Edible Printer Paper & Frosting Sheets,B0CDDBBM72,,"Derzio 25 pcs Edible Paper A4 11.7“ x 8.3“ Frosting Sheets, Icing Sheets | Sugar Sheets for Cakes Printable, Cake Edible Sheets, Edible image Paper for Cake Toppers, Cakes, Cookies & Decor",Home & Kitchen > Kitchen & Dining > Bakeware > Decorating Tools > Edible Printer Ink & Paper > Edible Printer Paper & Frosting Sheets,US,29.99,8.4,2.4,6.66,0.15,701.0,452.0,3.9,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CDDBBM72; brand Derzio,https://www.amazon.com/dp/B0CDDBBM72,45.0,Reject,8.03,0.2678,5630.08,87.3,30.3,21.7,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Bottle Openers,3109475011,Bottle Openers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Bottle Openers,B0G1XKKSVD,,"Gobetter Wine Foil Cutter Tool, Foil Remover for Wine Bottles, 2 Count",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Bottle Openers,US,12.99,3.64,1.04,3.25,0.15,292.0,69.0,4.5,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0G1XKKSVD; brand GOBETTER,https://www.amazon.com/dp/B0G1XKKSVD,45.0,Reject,3.11,0.2395,908.56,52.6,54.3,0.0,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Screwpull Levers,13825981,Screwpull Levers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Screwpull Levers,B0CNBPWC4V,,"Rabbit Vertical Corkscrew Wine Opener with One-Pull Design, Foil Cutter Included, Easy to Use Manual Lever, Durable Stainless Steel Spiral, Merlot",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Screwpull Levers,US,19.99,5.6,1.6,3.6,0.15,593.0,598.0,4.0,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,50.0,20.0,42.5,C,"observed:sales,reviews,rating; estimated:price,fba_fee,search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CNBPWC4V; brand Rabbit,https://www.amazon.com/dp/B0CNBPWC4V,45.0,Reject,6.19,0.3097,3671.56,87.3,30.3,18.0,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; evidence confidence below supplier-validation threshold,,,,,,,,,,,,,,
category:Wine Pourers,678498011,Wine Pourers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Wine Stoppers & Pourers > Wine Pourers,B0BZ336RGQ,,"BBTO 40 Pcs Measured Bottle Pourers Liquor, 1 Oz Auto Shot,Clear, Black | Quick Pour Spout for Alcohol Bottles, 30 Ml Precise Dispensing, Ideal for Bars Home Parties, Portion Control Mixing",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Wine Stoppers & Pourers > Wine Pourers,US,30.99,8.68,2.48,5.36,0.15,629.0,1010.0,4.2,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0BZ336RGQ; brand BBTO,https://www.amazon.com/dp/B0BZ336RGQ,45.0,Reject,9.82,0.3169,6177.72,87.3,18.3,33.4,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Wine Stoppers,678499011,Wine Stoppers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Wine Stoppers & Pourers > Wine Stoppers,B0BCG32BQX,,"Tessco for You 12 Pcs Stainless Steel Champagne Stoppers Bulk,Silver | Reusable Sealer Keeps Bubbles Fresh, Fits Prosecco Sparkling Wine Bottles, Rust-proof Lock Design for Parties Weddings",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Wine Stoppers & Pourers > Wine Stoppers,US,21.99,6.16,1.76,5.71,0.15,408.0,54.0,4.2,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0BCG32BQX; brand Tessco for you,https://www.amazon.com/dp/B0BCG32BQX,45.0,Reject,5.06,0.2302,2065.09,72.0,58.3,3.2,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Potato Mashers,678504011,Potato Mashers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Potato Mashers & Ricers > Potato Mashers,B0GRG25QD6,,304 Stainless Steel Meat Masher 11 Inch 6 Blade,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Potato Mashers & Ricers > Potato Mashers,US,14.99,4.2,1.2,4.89,0.15,216.0,25.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0GRG25QD6; brand Twokylin,https://www.amazon.com/dp/B0GRG25QD6,45.0,Reject,2.45,0.1635,529.52,40.0,59.3,0.0,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Digital Scales,678508011,Digital Scales,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Measuring Tools & Scales > Kitchen Scales > Digital Scales,B0F3CZRT3C,,"Maestri House S3 Pour Over Coffee Scale with Timer, 3kg/0.1g",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Measuring Tools & Scales > Kitchen Scales > Digital Scales,US,28.79,8.06,2.3,5.76,0.15,1614.0,692.0,4.4,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0F3CZRT3C; brand Maestri House,https://www.amazon.com/dp/B0F3CZRT3C,45.0,Reject,8.35,0.2901,13479.32,87.3,28.3,32.0,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Mandolines,23616035011,Mandolines,"Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Mandolines",B0DN1HZWX1,,"French Fry Cutter with 1 Blade Stainless Steel Manual Potato Chopper Gray | Vegetable Cutter Apple & Onion Dicer Sharp Steel Blades, Easy Prep & Clean","Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Mandolines",US,13.29,3.72,1.06,5.35,0.15,849.0,348.0,4.1,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DN1HZWX1; brand ZHANG XIAO QUAN SINCE 1628,https://www.amazon.com/dp/B0DN1HZWX1,45.0,Reject,1.17,0.0878,990.36,87.3,42.8,0.0,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Choppers,678514011,Choppers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Seasoning & Spice Tools > Choppers & Mincers > Choppers,B0C84G1C5C,,KELEYU Commercial Vegetable Replacement Chopper 1/4’’ Blade | Replacement Chopper Dicer Stainless Steel Blade and Pusher Block for Fruit Cutting Machine Tomato onion French Fries Cutter,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Seasoning & Spice Tools > Choppers & Mincers > Choppers,US,18.99,5.32,1.52,4.86,0.15,762.0,290.0,4.5,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0C84G1C5C; brand KELEYU,https://www.amazon.com/dp/B0C84G1C5C,45.0,Reject,4.44,0.2339,3384.42,87.3,36.8,6.8,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Garlic Presses,678518011,Garlic Presses,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Seasoning & Spice Tools > Garlic Tools > Garlic Presses,B0BF5G17QS,,"Pamperεd Chεf Garlic Press, Garlic Mincer Easy-squeeze Ergonomic Handle, No Need To Peel, Rust Proof, Professional Ginger Press & Garlic Crusher with Handy Cleaning Brush- Dishwasher Safe",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Seasoning & Spice Tools > Garlic Tools > Garlic Presses,US,18.99,5.32,1.52,4.17,0.15,391.0,269.0,4.4,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0BF5G17QS; brand Longmann,https://www.amazon.com/dp/B0BF5G17QS,45.0,Reject,5.13,0.2702,2006.42,69.1,40.8,5.8,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Salt & Pepper Mill Sets,15850261,Salt & Pepper Mill Sets,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Seasoning & Spice Tools > Salt & Pepper > Salt & Pepper Mill Sets,B07QQX4CBL,,"LHS Salt Shaker and Pepper Grinder Set, 2PCS Salt and Pepper Grinder, Clear | Manual Pepper Grinder with Adjustable Coarseness and Salt Shaker, Acrylic",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Seasoning & Spice Tools > Salt & Pepper > Salt & Pepper Mill Sets,US,12.99,3.64,1.04,4.47,0.15,439.0,394.0,3.8,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B07QQX4CBL; brand LHS,https://www.amazon.com/dp/B07QQX4CBL,45.0,Reject,1.89,0.1456,830.37,77.1,42.8,0.0,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Index Card Storage,12900921,Index Card Storage,Office Products > Office Supplies > Education & Crafts > Filing Products > Index Card Filing > Index Card Storage,B0D5LLC68G,,"Olivo Index Card Holder Box 3x5 Flash Note Card Organizer, Colored, 4 Pack",Office Products > Office Supplies > Education & Crafts > Filing Products > Index Card Filing > Index Card Storage,US,12.99,3.64,1.04,6.22,0.15,808.0,231.0,4.5,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0D5LLC68G; brand Olivo,https://www.amazon.com/dp/B0D5LLC68G,45.0,Reject,0.14,0.0109,114.33,87.3,36.8,0.0,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Open Fire Cookware,3400591,Open Fire Cookware,Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Camp Kitchen > Camping Cookware > Open Fire Cookware,B0822KRNCW,,"Odoland 15pcs Camping Cookware Mess Kit, Lightweight Pot Pan Kettle Set",Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Camp Kitchen > Camping Cookware > Open Fire Cookware,US,39.99,11.2,3.2,6.57,0.15,460.0,2152.0,4.4,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0822KRNCW; brand Odoland,https://www.amazon.com/dp/B0822KRNCW,45.0,Reject,13.02,0.3256,5989.89,80.6,18.3,40.4,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
"category:Pots, Pans & Griddles",3258961011,"Pots, Pans & Griddles","Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Camp Kitchen > Camping Cookware > Pots, Pans & Griddles",B0DCSB3M9B,,"Camping Cookware Kit Backpacking, 0.33Gal Pots and 0.17Gal Pans Set,0.08Gal SUS304 Cup, Forks Knives Spoons for Hiking,Camping,Outdoor Cooking,Picnic,Solo Camping cookware","Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Camp Kitchen > Camping Cookware > Pots, Pans & Griddles",US,19.99,5.6,1.6,5.94,0.15,581.0,265.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DCSB3M9B; brand THTYBROS,https://www.amazon.com/dp/B0DCSB3M9B,45.0,Reject,3.85,0.1927,2237.72,87.3,36.8,3.5,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Cups & Mugs,3400731,Cups & Mugs,Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Camp Kitchen > Dishes & Utensils > Cups & Mugs,B0G5Q7234W,,"Mimorou 4 Pack 16 oz Stainless Steel Cups Metal Cup, Black | Pint Tumblers, Unbreakable Drinking Cups, Reusable Party Cups Bulk, Camping Outdoor Travel Picnic",Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Camp Kitchen > Dishes & Utensils > Cups & Mugs,US,16.99,4.76,1.36,4.88,0.15,683.0,223.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0G5Q7234W; brand Mimorou,https://www.amazon.com/dp/B0G5Q7234W,45.0,Reject,3.44,0.2026,2350.54,87.3,36.8,3.9,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Mess Kits,3400751,Mess Kits,Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Camp Kitchen > Dishes & Utensils > Mess Kits,B0FLPSM7PP,,"12-Piece Lightweight Camping Cookware Set – Nonstick Pot, Pan & Utensils for Backpacking & Hiking – Portable Mess Kit for 1–2 People, Bonus 2 Emergency Blankets",Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Camp Kitchen > Dishes & Utensils > Mess Kits,US,14.99,4.2,1.2,5.68,0.15,441.0,106.0,4.1,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0FLPSM7PP; brand Generic,https://www.amazon.com/dp/B0FLPSM7PP,45.0,Reject,1.66,0.1108,732.72,77.5,52.8,0.0,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Camping Stoves,19450136011,Camping Stoves,Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Camp Kitchen > Stoves & Grills > Camping Stoves,B09RN22HDQ,,"GasOne 15,000 BTU Propane or Butane Stove Dual Fuel Stove Portable Camping Stove - Patented - with Carrying Case Great for Emergency Preparedness Kit",Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Camp Kitchen > Stoves & Grills > Camping Stoves,US,59.99,16.8,4.8,8.92,0.15,1039.0,767.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B09RN22HDQ; brand Gas One,https://www.amazon.com/dp/B09RN22HDQ,45.0,Reject,20.47,0.3412,21269.89,87.3,24.3,63.1,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Toilet Assistance Cushions,8624797011,Toilet Assistance Cushions,Tools & Home Improvement > Kitchen & Bath Fixtures > Bathroom Fixtures > Bathroom Safety & Accessibility > Toilets & Toilet Aids > Toilet Assistance Cushions,B0CTCL4TWP,,"Bedside Soft Commode seat Cushion, Thick Pad PU Cover with Fixing Straps for Commode Chair, Washable Toilet Seat Cushion Warmer for Elderly Adults",Tools & Home Improvement > Kitchen & Bath Fixtures > Bathroom Fixtures > Bathroom Safety & Accessibility > Toilets & Toilet Aids > Toilet Assistance Cushions,US,27.99,7.84,2.24,7.93,0.15,297.0,60.0,4.3,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CTCL4TWP; brand ZXMOBY,https://www.amazon.com/dp/B0CTCL4TWP,45.0,Reject,5.78,0.2066,1717.11,53.5,58.3,3.6,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Toilet Assistance Steps,8624798011,Toilet Assistance Steps,Tools & Home Improvement > Kitchen & Bath Fixtures > Bathroom Fixtures > Bathroom Safety & Accessibility > Toilets & Toilet Aids > Toilet Assistance Steps,B0FD727TLZ,,"Foldable Toilet Stool Squat, 7 Inch Squatting Potty for Adults, Poop Stool | Lightweight Pooping Stool, Portable for Travel, Easy Storage Bathroom Toilet Step, Anti-Slip Feet, Space-Saving, Collapsible",Tools & Home Improvement > Kitchen & Bath Fixtures > Bathroom Fixtures > Bathroom Safety & Accessibility > Toilets & Toilet Aids > Toilet Assistance Steps,US,14.99,4.2,1.2,6.34,0.15,2620.0,391.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0FD727TLZ; brand WBKATN,https://www.amazon.com/dp/B0FD727TLZ,45.0,Reject,1.0,0.0668,2623.93,87.3,36.8,4.6,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Tool Holsters,553582,Tool Holsters,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Holsters,B0D8YB5RHR,,"Topstache Leather Multitool Sheath with Belt Clip - Multi Tool Holster for Belt - EDC Belt Organizer Fits Multitool, Flashlight, Pen - Leather EDC Pouch, DarkBrown",Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Holsters,US,22.99,6.44,1.84,3.93,0.15,449.0,365.0,4.5,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0D8YB5RHR; brand topstache,https://www.amazon.com/dp/B0D8YB5RHR,45.0,Reject,7.33,0.3189,3291.84,78.8,36.8,20.4,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:String Mops,23537022011,String Mops,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Wet & Dry Mops > String Mops,B0DZPJ82BM,,"Libman Tornado Mop with 1 Refill, Self-Wringing Cotton Twist Mop",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Wet & Dry Mops > String Mops,US,19.99,5.6,1.6,3.6,0.15,269.0,66.0,4.3,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,50.0,20.0,42.5,C,"observed:sales,reviews,rating; estimated:price,fba_fee,search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DZPJ82BM; brand LIBMAN COMMERCIAL,https://www.amazon.com/dp/B0DZPJ82BM,45.0,Reject,6.19,0.3097,1665.51,48.8,58.3,12.2,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; evidence confidence below supplier-validation threshold,,,,,,,,,,,,,,
